VideoName,AvgE,Avgh,epsilon,AvgL,avgU,energyU,avgV,energyV,Train
583,58.875,22.97532885,40.3769358,108.0375,124.35,15.50416667,129.5458333,11.55,1
584,72.7625,13.47747176,0.086052428,124.325,130,6.75,123,7.820833333,1
585,73.89166667,34.38398285,0.05729831,122.6708333,121.1875,9.095833333,135.8041667,12.60416667,1
586,9.929166667,2.718563887,0.810206701,126.6625,127.2416667,5.366666667,131.8291667,8.608333333,0
587,60.67083333,32.56470225,3.825534403,105.2416667,122.7791667,14.74583333,130.4916667,10.45416667,1
588,101.7625,66.44128644,19.00269389,121.5666667,124.9041667,16.2375,127.5833333,12.50416667,1
589,91.4875,4.467327824,0.535406797,81.45416667,120.9791667,32.67916667,125.3708333,26.50416667,1
590,111.2291667,72.33653598,0.043333038,122.7208333,126.3958333,15.8,127.4916667,9.620833333,1
591,15.55833333,13.0210335,0.292360908,61.56666667,126.3791667,6.7375,130.6083333,8.175,0
592,98.57083333,6.923590837,0.187062154,122.25,137.8166667,8.716666667,116.0666667,9.183333333,1
593,49.825,14.98099897,51.51154482,133.5708333,125.7083333,7.7375,127.4041667,8.0875,1
594,126.4166667,43.33961172,0.159311815,117.1083333,121.4208333,26.27083333,128.1,13.20833333,1
595,206.3416667,29.69981213,0.316910025,59.99166667,129.5833333,31.975,123.8875,17.225,1
596,21.02083333,47.16025623,0.16226858,107.8125,120.7791667,11.86666667,129.0375,8.020833333,0
597,62.98333333,50.42142427,0.127924218,122.5083333,120.9208333,6.475,127.6416667,6.770833333,1
598,3.554166667,0.998279021,2.906711676,50.5625,126,2,133.5291667,9.020833333,0
599,82.4375,8.997202505,19.05184776,135.5416667,126,5.975,128,4.8875,1
600,15.28333333,6.2875009,12.18633236,120.3208333,137.7541667,4.366666667,115.2208333,5.004166667,0
601,93.96666667,21.17122481,0.887720475,96.07916667,125.5458333,8.958333333,125.3666667,6.141666667,1
602,77.56666667,47.89774686,0.0332924,127.6833333,126,6.2125,128,5.804166667,1
603,45.12916667,4.775954594,1.226495046,113.9666667,128,11.24166667,131,8.558333333,1
604,95.55,12.5706059,0.101804388,109.025,125,16.3375,128,6.395833333,1
605,48.12916667,32.30181841,0.054072605,107.4166667,123.9458333,11.925,130.4,6.983333333,1
606,134.4291667,36.80535607,0.03925624,115.8708333,127,8.995833333,126.6291667,7.166666667,1
607,41.29166667,53.38009623,0.081921198,122.1416667,124.8416667,7.979166667,129.5,7.683333333,1
608,60.05416667,46.413741,0.040125473,121.7125,123.0083333,9.05,129.6875,8.766666667,1
609,81.52916667,9.934326937,17.01857153,134.45,123.3541667,12.06666667,127,6.654166667,1
610,37.74166667,23.22771644,0.085542091,101.3791667,128.8833333,10.35416667,127.9375,9.275,0
611,102.9125,69.25839476,12.22620899,119.2375,130.3458333,12.87083333,125.6416667,10.36666667,1
612,39.53333333,7.349025285,1.483474401,126.8708333,130.2708333,9.9875,121.35,5.895833333,1
613,61.225,34.56847197,0.032257407,113.1958333,125.6291667,7,127.9958333,7.666666667,1
614,46.05833333,30.14201213,0.060262311,101.2875,121.8291667,11.5875,133.0041667,12.19583333,1
615,66.68333333,55.97191213,0.163067007,126.5958333,128.5708333,8.9,122.8041667,9.154166667,1
616,82.02083333,14.69776402,0.17053729,125.6041667,110.8708333,134.2708333,131.1458333,126.8708333,1
617,113.525,104.9005791,0.226955821,125.3458333,128.225,14.225,124.1,9.966666667,1
618,98.79166667,64.5256073,59.57837335,112.1375,125.0083333,6.375,129,5.433333333,1
619,14.6,12.703862,0.887404822,114.2916667,134.8041667,4.854166667,115.85,9.220833333,0
620,70.625,19.59681084,0.477991613,130.1833333,126.2916667,5.354166667,127.7083333,5.429166667,1
621,41.32916667,56.08267142,0.031302224,108.4083333,111.0541667,15.92083333,122.7125,10.9875,1
622,34.79166667,13.70866925,0.153285436,120.2375,120.2,8.204166667,133.9833333,7.1625,1
623,117.4708333,103.1811782,0.065827213,121.9333333,121.9041667,12.20833333,123.3666667,9.041666667,1
624,74.69583333,2.804791402,3.445070193,114.3666667,122.9833333,21.60833333,129.9666667,15.3875,1
625,85.525,37.85197741,0.037058694,118.5458333,127.35,7.395833333,129.2833333,13.05833333,1
626,32.49166667,47.86652974,0.337336311,113.9708333,123.2041667,7.004166667,135.4708333,11.11666667,1
627,20.73333333,19.79022021,50.03005527,72.15,129.6333333,6.541666667,130.65,11.2,0
628,193.7625,39.91399163,0.18656805,128.6916667,122.8166667,9.845833333,127.7541667,8.008333333,1
629,101.5875,120.0967192,0.02962303,123.625,125.5416667,12.36666667,127.2125,10.26666667,1
630,48.57916667,11.23715035,7.089436166,87.425,128.3208333,25.49166667,130.0833333,15.9,0
631,53.7625,11.49870628,0.17150988,82.56666667,121.875,19.03333333,128.8375,14.89583333,0
632,82.65,57.35964435,0.051632377,112.3625,125.975,6.283333333,127.1833333,4.5875,1
633,22.7875,4.81772141,27.59908421,126.4125,126.7083333,2.6375,127.775,1.941666667,0
634,97.77916667,102.0470333,47.31834576,128.4958333,128.675,16.48333333,126.4625,16.85833333,1
635,45.09166667,4.25532836,1.502158415,114,127,12,132,9.091666667,1
636,117.8083333,46.33437364,0.056740064,124.1833333,128,6.979166667,128,8.6625,1
637,24.94166667,41.15316556,0.110724973,117.2625,119.8375,12.01666667,128.8583333,6.770833333,1
638,43.5875,23.02845858,0.069474034,100.4458333,123.9083333,14.50833333,131.0416667,17.32083333,1
639,83.075,17.84745642,0.524853657,97.35416667,127.8958333,20.29166667,124.8375,11.65416667,1
640,70.69166667,31.12851381,0.232575002,122.0583333,119,26.02083333,123.65,10.74583333,1
641,54.94166667,23.55202259,0.127805414,139.8166667,131.3791667,39.70833333,121.2666667,8.05,1
642,99.04583333,87.49783389,0.064209171,111.75,126.7458333,14.31666667,122.0708333,10.925,1
643,35.325,22.48315234,0.209225383,106.2458333,125.1875,6.091666667,128.425,6.904166667,0
644,71.5375,40.96884393,0.053241379,112.8333333,127.925,6.804166667,126.9208333,6.941666667,1
645,33.92916667,12.67163552,0.097037768,93.39583333,127.2541667,6.641666667,126.5583333,13.67916667,0
646,75.50416667,14.84769962,0.640496718,107.3625,123.7166667,25.41666667,128.6666667,16.7375,1
647,62.30833333,8.87871795,0.123500025,104.6791667,127,17.7375,132.0375,31.75833333,1
648,190.4833333,82.23119054,0.151553584,118.1375,122.5958333,29.49166667,128.0291667,8.720833333,1
649,24.7,46.10654828,0.10616647,146.6583333,121.1666667,15.76666667,127.9875,8.5625,1
650,38.19166667,43.30613138,0.077058312,85.77083333,124.6958333,8.633333333,126.4958333,5.529166667,0
651,29.72083333,39.07564801,29.50032506,75.59166667,121.9875,14.58333333,133.875,8.641666667,0
652,49.05416667,48.81218222,0.042161474,115.5041667,110.4291667,18.57916667,122.4416667,11.95833333,1
653,96.38333333,9.823692259,0.265364871,122.025,137,9,118,9.341666667,1
654,108.3291667,13.09905862,0.267023042,62.0875,131,19.85,124,9.05,1
655,87.7125,110.2553855,0.076887426,113.55,121.5291667,22.025,125.7416667,5.3125,1
656,22.8375,30.944641,0.136610645,137.5583333,123.475,10.47916667,129.4916667,14.88333333,1
657,66.35833333,35.21774008,0.386763041,128.8291667,119,12.90833333,128,7.779166667,1
658,25.54166667,0.633363929,0.416660061,66.6125,128,0.258333333,127,0.916666667,0
659,56.98333333,21.22930126,0.317684206,131.2541667,122.35,16.4625,127.675,13.1,1
660,15.15833333,1.152378029,0.43073055,60.25,125.3541667,8.429166667,127.3625,4.2875,0
661,103.0458333,4.132703222,1.155287245,107.85,120,58.75,153.8541667,89.975,1
662,68.41666667,11.29030849,0.278378003,107.175,133.1166667,11.4,119.5625,15.51666667,1
663,80.54166667,16.02200016,2.089865237,112.1333333,128.1,15.0625,125.4958333,11.15,1
664,19.81666667,10.48444984,3.193739694,116.8708333,125.9791667,5.270833333,125.8375,5.566666667,0
665,27.475,25.39258912,0.037684261,89.88333333,122.8375,8.920833333,130.35,7.725,0
666,71.0125,78.00537824,0.061206905,71.91666667,125.5583333,10.68333333,130.7291667,16.575,1
667,108.1791667,20.72417908,0.172316439,108.1958333,122.5625,20.375,130.2916667,25.27916667,1
668,126.6333333,59.05108256,17.07876009,120.7333333,127.3375,11.78333333,128.9875,13.22916667,1
669,72.575,98.77773267,0.727033161,126.2291667,125.0333333,4.875,128.6208333,5.175,1
670,16.22916667,19.0247095,0.639962715,73.975,122.8916667,8.404166667,128.9458333,9.941666667,0
671,18.95833333,5.149804351,0.402283207,79.22916667,121.4916667,7.833333333,137.6583333,12.45416667,0
672,51.78333333,17.92778925,0.180509036,143.0833333,98.93333333,73.20833333,144.1416667,43.96666667,1
673,17.675,9.799316318,0.121887764,108.25,137.0083333,6.5375,124.6666667,13.675,0
674,199.25,49.79554059,0.066641236,63.70833333,130.7375,30.18333333,123.3375,15.86666667,1
675,27.10833333,1.774450046,10.48248011,55.15,125.975,19.05416667,128.0625,20.82083333,0
676,49.79583333,73.77950418,0.065078657,111.425,125.2083333,3.529166667,128.3333333,3.2375,1
677,56.9375,19.46524142,0.035572245,131.5708333,129.9041667,8.8875,124,7.933333333,1
678,8.791666667,1.849357598,3.474310508,75.375,120.2541667,7.195833333,124.2333333,5.283333333,0
679,23.51666667,21.19786068,51.99523583,106.5708333,113.9458333,12.69166667,97.29583333,13.35833333,0
680,53.72916667,21.42380335,0.076778367,95.74166667,126.0791667,13.1125,130.1041667,9.95,1
681,15.42083333,15.10080421,13.9159066,82.14166667,127.4375,5.6125,125.9541667,9.145833333,0
682,93.62083333,28.05137908,0.144916189,82.9,123.8708333,22.82916667,127.5666667,14.8875,1
683,62.80416667,18.3629372,0.20138336,125.0875,126.8916667,6.970833333,126.8166667,5.583333333,1
684,10.0375,4.779212301,0.766903093,54.50416667,126.7083333,8.604166667,127.9833333,5.579166667,0
685,57.12916667,11.80921248,2.270356053,118.3333333,131.9833333,7.8,122.0125,6.216666667,1
686,103.3458333,77.68006653,0.052840731,127.925,129,7.620833333,124.8166667,8.804166667,1
687,57.80416667,78.89863096,0.059447012,71.77083333,126.0083333,8.5875,130.1458333,13.025,1
688,56.12916667,3.933895272,0.227348034,127,119,31.22916667,133,25.18333333,1
689,173.7916667,15.64125577,0.300279931,115.175,127.275,16.80416667,123.875,8.208333333,1
690,68.8,16.24241481,0.274293627,125.3166667,127,7.941666667,126,6.841666667,1
691,46.29166667,56.11714603,0.1898402,125.0416667,118.4791667,10.25,129.9916667,7.179166667,1
692,134.7375,88.54636109,0.022200152,110.1625,120.625,19.51666667,126.3208333,9.741666667,1
693,82.71666667,38.8573772,0.373587806,107.8666667,124.9583333,23.26666667,129.0208333,16.69166667,1
694,90.87083333,86.78908745,0.045625574,121.4083333,127.525,7.916666667,125.7666667,6.0875,1
695,49.9875,12.74310753,0.574861127,120.6333333,121.0333333,5.841666667,131,4.7125,1
696,177.3583333,11.71116925,0.349262575,122.9666667,122.9666667,10.83333333,123.0333333,5.033333333,1
697,32.67083333,45.13622538,15.50902126,74.525,121.9666667,15.20833333,133.5875,9.295833333,0
698,25.7875,7.486207155,0.517887888,104.4916667,127.5333333,3.920833333,125.9,4.254166667,0
699,21.58333333,25.80801948,6.469071527,103.4083333,130.7458333,7.058333333,128.1833333,13.7375,0
700,21.04166667,14.95710331,0.126939474,65.75416667,126,6.4375,129.1875,26.3625,0
701,78.4375,24.17940684,18.33434457,112.9,107.8,30.08333333,134.1,26.11666667,1
702,96.69583333,20.05013556,0.126596321,117.5625,127.075,8.925,128,11.45833333,1
703,3.858333333,3.996566736,0.135679495,51.72916667,130.9,6.4375,126.6208333,5.075,0
704,90.4125,4.616830247,7.309331996,129,124,15.0125,129.9291667,17.95416667,1
705,74.95,5.210945858,4.529500817,113.7166667,123.3375,20.1625,128.0083333,17.89583333,1
706,57.0625,13.93270013,2.392548313,106.8375,123.7708333,15.25833333,130.7916667,19.72083333,1
707,56.9625,11.64002075,0.089715894,100.9708333,123.0333333,21.57083333,128,15.05,1
708,17.3875,3.226393264,0.642880822,81.12083333,125.5416667,3.9375,140.2916667,11.88333333,0
709,42.58333333,5.000193552,1.05670385,113,128,10.99583333,131.9958333,7.2875,1
710,24.59166667,34.62167463,7.515086374,96.27083333,126.2958333,11.11666667,128.6791667,8.620833333,0
711,23.18333333,17.20562636,0.041382314,124.0458333,123,4.966666667,131.7625,4.1125,1
712,114.9291667,18.90751548,0.141891731,129.375,111.9,18.89166667,132.125,12.28333333,1
713,61.79583333,35.05532929,0.054138805,91.28333333,124.7916667,11.54166667,128.9458333,9.470833333,1
714,68.0625,48.27250042,0.048976856,124.9375,126.4,5.858333333,128,5.191666667,1
715,21.41666667,7.433323343,1.27506365,95.40833333,106.5416667,14.75,139.85,15.82083333,0
716,118.3541667,71.15148494,0.029239044,98.625,122.8,29.1125,130.2291667,29.29166667,1
717,94.44583333,108.0280749,0.050582913,118.6208333,125.2458333,10.02083333,129.9291667,9.8375,1
718,47.43333333,4.912075481,0.150520137,121.2583333,116.3125,9.75,134.8375,7.020833333,1
719,107.7625,29.0283251,0.336940424,130.425,118.4291667,11.76666667,131,12.4875,1
720,77.30833333,13.15494882,0.345112599,131.0083333,104.425,25.375,133.1166667,12.85416667,1
721,103.7,6.131798159,0.198530671,122,136,8,120,8,1
722,20.62916667,1.322449155,0.563443068,56.7125,125.2583333,4.666666667,128.9291667,5.766666667,0
723,18.89166667,12.09997109,0.205416278,138.7,136.4666667,6.941666667,117.1583333,5.120833333,1
724,146.75,47.65503933,0.06519716,119.2583333,127.6458333,13.2625,127.3541667,12.02916667,1
725,92.90833333,20.42343724,0.102857997,123.9416667,128,5.491666667,126.0541667,5.9875,1
726,121.2083333,87.62702301,0.865690792,122.675,116.5208333,13.37083333,126.0125,12.9,1
727,115.3416667,127.3767358,58.58054647,121.3166667,130.1458333,18.45416667,124.5,18.1375,1
728,47.08333333,22.03303295,1.097416998,106.3416667,129,6.891666667,125.9916667,5.008333333,1
729,18.05833333,21.30907063,0.074893749,119.1375,133.3916667,4.175,119.7583333,3.604166667,0
730,38.9,56.04952751,1.007556214,110.9875,126.2333333,2.879166667,127.5083333,2.716666667,1
731,68.80833333,23.31362259,0.065370908,96.62916667,125.0041667,14.68333333,128.8166667,9.0875,1
732,108.4291667,96.14348661,0.038541935,125.1833333,126,7.341666667,128.2125,8.275,1
733,48.41666667,26.74807488,33.37896113,107.0916667,113.8041667,24.16666667,138.6833333,18.75,1
734,88.0875,136.5682427,0.017381829,132.9458333,125.0958333,6.445833333,128.4958333,6.104166667,1
735,124.3041667,31.4732569,0.217871742,96.4375,127.425,36.7375,128,13.9,1
736,54.83333333,21.8192946,0.053231496,131.3958333,125.875,19.8375,130.9833333,28.48333333,1
737,2.758333333,2.221240069,5.783972053,158.4333333,132.7583333,2.8875,124.2708333,5.275,1
738,32.2875,16.20799573,0.083439401,118.7333333,120.7625,12.25,133.9833333,10.21666667,1
739,46.70416667,39.82982535,11.75856313,138.8,124.5,11.44583333,126.0416667,15.39583333,1
740,29.99166667,57.56006653,0.03241034,144.05,126,2.720833333,127.7875,4.279166667,1
741,26.3375,44.04980502,0.113329737,112.2208333,119.3458333,10.29583333,132.8958333,6.804166667,1
742,46.44166667,53.49298703,0.032847259,126.8666667,128.375,4.25,127.7916667,7.525,1
743,33.49583333,12.99940056,0.515562744,116.5583333,121.6541667,12.89166667,123.7,11.9875,1
744,39.97916667,1.367930895,4.725866437,55.6,126,17.85,129,18.84583333,0
745,47.04583333,28.00299498,0.116707302,114,123,6.625,130,5.879166667,1
746,93.24166667,52.54907029,0.120435907,116.5291667,125.975,15.67916667,129.2666667,19.52916667,1
747,116.6333333,71.14565297,68.77783941,114.95,125.0916667,7.925,128.8833333,7.391666667,1
748,54.78333333,21.52673962,0.106734993,97.85833333,114.9875,10.875,123.2333333,10.25,1
749,15.76666667,25.39947331,0.144575952,76.375,123.4625,4.804166667,128.0833333,1.541666667,0
750,143.0083333,34.12049414,0.301577522,111.8291667,123.5958333,16.35416667,131.1,18.84166667,1
